重庆奉节县冯坪乡,"7"	
重庆江北区铁山坪镇,"7"	
重庆江北区内环以内,"9"	
重庆奉节县草堂镇,"7"	
重庆奉节县五马乡,"7"	
重庆奉节县石岗乡,"7"	
重庆奉节县太和乡,"7"	
重庆奉节县云雾乡,"7"	
重庆奉节县新政乡,"7"	
重庆奉节县公平镇,"7"	
重庆江北区寸滩镇,"9"	
重庆奉节县甲高镇,"7"	
重庆奉节县岩湾乡,"7"	
重庆江北区大石坝镇,"9"	
重庆奉节县县城内,"7"	
重庆奉节县永乐镇,"7"	
重庆垫江县澄溪镇,"7"	
重庆垫江县高峰镇,"7"	
重庆垫江县桂溪镇,"7"	
重庆奉节县龙桥乡,"7"	
重庆垫江县沙坪镇,"7"	
重庆垫江县高安镇,"7"	
重庆垫江县鹤游镇,"7"	
重庆垫江县普顺镇,"7"	
重庆垫江县太平镇,"7"	
重庆垫江县五洞镇,"7"	
重庆奉节县平安乡,"7"	
重庆奉节县康坪乡,"7"	
重庆垫江县新民镇,"7"	
重庆垫江县白家乡,"7"	
重庆垫江县砚台镇,"7"	
重庆奉节县鹤峰乡,"7"	
重庆奉节县红土乡,"7"	
重庆垫江县周嘉镇,"7"	
重庆垫江县曹回乡,"7"	
重庆垫江县大石乡,"7"	
重庆垫江县沙河乡,"7"	
重庆垫江县杠家乡,"7"	
重庆垫江县包家乡,"7"	
重庆奉节县长安乡,"7"	
重庆垫江县长龙乡,"7"	
重庆垫江县永平乡,"7"	
重庆垫江县坪山镇,"7"	
重庆城口县葛城镇,"7"	
重庆城口县庙坝镇,"7"	
重庆城口县高观镇,"7"	
重庆城口县明通镇,"7"	
重庆垫江县黄沙乡,"7"	
重庆城口县修齐镇,"7"	
重庆城口县坪坝镇,"7"	
重庆城口县东安乡,"7"	
重庆城口县北屏乡,"7"	
重庆城口县厚坪乡,"7"	
重庆城口县河鱼乡,"7"	
重庆垫江县县城内,"7"	
重庆城口县高燕乡,"7"	
重庆城口县鸡鸣乡,"7"	
重庆城口县岚天乡,"7"	
重庆城口县蓼子乡,"7"	
重庆垫江县永安镇,"7"	
重庆垫江县三溪乡,"7"	
重庆城口县双河乡,"7"	
重庆垫江县裴兴乡,"7"	
重庆城口县周溪乡,"7"	
重庆城口县明中乡,"7"	
重庆城口县治平乡,"7"	
重庆城口县沿河乡,"7"	
重庆酉阳县苍岭镇,"7"	
重庆酉阳县丁市镇,"7"	
重庆酉阳县泔溪镇,"7"	
重庆酉阳县大溪镇,"7"	
重庆酉阳县车田乡,"7"	
重庆城口县巴山镇,"7"	
重庆酉阳县后溪镇,"7"	
重庆酉阳县黑水镇,"7"	
重庆城口县高楠乡,"7"	
重庆酉阳县龚滩镇,"7"	
重庆酉阳县龙潭镇,"7"	
重庆酉阳县兴隆镇,"7"	
重庆城口县左岚乡,"7"	
重庆酉阳县板溪乡,"7"	
重庆酉阳县花田乡,"7"	
重庆酉阳县江丰乡,"7"	
重庆酉阳县可大乡,"7"	
重庆城口县咸宜乡,"7"	
重庆酉阳县毛坝乡,"7"	
重庆酉阳县庙溪乡,"7"	
重庆酉阳县李溪镇,"7"	
重庆酉阳县钟多镇,"7"	
重庆酉阳县楠木乡,"7"	
重庆酉阳县酉酬镇,"7"	
重庆酉阳县清泉乡,"7"	
重庆城口县县城内,"7"	
重庆酉阳县偏柏乡,"7"	
重庆酉阳县五福乡,"7"	
重庆酉阳县腴地乡,"7"	
重庆酉阳县南腰界乡,"7"	
重庆酉阳县万木乡,"7"	
重庆酉阳县涂市乡,"7"	
重庆酉阳县宜居乡,"7"	
重庆酉阳县铜鼓乡,"7"	
重庆酉阳县小河镇,"7"	
重庆酉阳县双泉乡,"7"	
重庆酉阳县板桥乡,"7"	
重庆酉阳县县城内,"7"	
重庆酉阳县官清乡,"7"	
重庆武隆区火炉镇,"7"	
重庆武隆区巷口镇,"7"	
重庆酉阳县天馆乡,"7"	
重庆酉阳县麻旺镇,"7"	
重庆武隆区江口镇,"7"	
重庆酉阳县浪坪乡,"7"	
重庆酉阳县两罾乡,"7"	
重庆武隆区白马镇,"7"	
重庆酉阳县后坪坝乡,"7"	
重庆武隆区桐梓镇,"7"	
重庆武隆区土坎镇,"7"	
重庆武隆区羊角镇,"7"	
重庆武隆区鸭江镇,"7"	
重庆武隆区凤来乡,"7"	
重庆武隆区白云乡,"7"	
重庆武隆区浩口乡,"7"	
重庆酉阳县木叶乡,"7"	
重庆武隆区后坪乡,"7"	
重庆武隆区和顺乡,"7"	
重庆武隆区黄莺乡,"7"	
重庆武隆区接龙乡,"7"	
重庆武隆区石桥乡,"7"	
重庆武隆区双河乡,"7"	
重庆武隆区铁矿乡,"7"	
重庆武隆区土地乡,"7"	
重庆武隆区仙女山镇,"7"	
重庆武隆区文复乡,"7"	
重庆武隆区县城内,"7"	
重庆石柱县沙子镇,"7"	
重庆石柱县临溪镇,"7"	
重庆石柱县南宾镇,"7"	
重庆石柱县黄水镇,"7"	
重庆武隆区平桥镇,"7"	
重庆石柱县沿溪镇,"7"	
重庆石柱县下路镇,"7"	
重庆石柱县马武镇,"7"	
重庆石柱县渔池镇,"7"	
重庆石柱县王场镇,"7"	
重庆武隆区长坝镇,"7"	
重庆石柱县枫木乡,"7"	
重庆石柱县大歇乡,"7"	
重庆武隆区庙垭乡,"7"	
重庆石柱县金铃乡,"7"	
重庆石柱县黄鹤乡,"7"	
重庆武隆区沧沟乡,"7"	
重庆石柱县金竹乡,"7"	
重庆石柱县六塘乡,"7"	
重庆武隆区赵家乡,"7"	
重庆石柱县黎场乡,"7"	
重庆石柱县石家乡,"7"	
重庆石柱县三益乡,"7"	
重庆石柱县万朝乡,"7"	
重庆石柱县冷水乡,"7"	
重庆石柱县王家乡,"7"	
重庆石柱县三河乡,"7"	
重庆石柱县龙潭乡,"7"	
重庆石柱县西沱镇,"7"	
重庆石柱县新乐乡,"7"	
重庆石柱县悦崃镇,"7"	
重庆石柱县中益乡,"7"	
重庆彭水县保家镇,"7"	
重庆彭水县高谷镇,"7"	
重庆石柱县河嘴乡,"7"	
重庆彭水县黄家镇,"7"	
重庆石柱县龙沙镇,"7"	
重庆彭水县普子镇,"7"	
重庆彭水县鹿角镇,"7"	
重庆彭水县龙射镇,"7"	
重庆彭水县万足镇,"7"	
重庆彭水县桑柘镇,"7"	
重庆彭水县梅子垭乡,"7"	
重庆彭水县棣棠乡,"7"	
重庆彭水县鞍子乡,"7"	
重庆石柱县桥头乡,"7"	
重庆彭水县靛水乡,"7"	
重庆彭水县联合乡,"7"	
重庆彭水县芦塘乡,"7"	
重庆彭水县连湖镇,"7"	
重庆彭水县郁山镇,"7"	
重庆彭水县龙塘乡,"7"	
重庆彭水县鹿鸣乡,"7"	
重庆石柱县洗新乡,"7"	
重庆彭水县乔梓乡,"7"	
重庆彭水县迁乔乡,"7"	
重庆彭水县润溪乡,"7"	
重庆彭水县善感乡,"7"	
重庆彭水县石盘乡,"7"	
重庆彭水县双龙乡,"7"	
重庆彭水县小厂乡,"7"	
重庆彭水县石柳乡,"7"	
重庆彭水县桐楼乡,"7"	
重庆石柱县县城内,"7"	
重庆彭水县太原乡,"7"	
重庆彭水县长滩乡,"7"	
重庆彭水县县城内,"7"	
重庆彭水县走马乡,"7"	
重庆长寿区邻封镇,"7"	
重庆长寿区云集镇,"7"	
重庆彭水县三义乡,"7"	
重庆长寿区但渡镇,"7"	
重庆长寿区云台镇,"7"	
重庆彭水县大垭乡,"7"	
重庆长寿区龙河镇,"7"	
重庆长寿区石堰镇,"7"	
重庆长寿区长寿湖镇,"7"	
重庆彭水县朗溪乡,"7"	
重庆彭水县龙溪乡,"7"	
重庆长寿区新市镇,"7"	
重庆彭水县平安乡,"7"	
重庆长寿区海棠镇,"7"	
重庆长寿区洪湖镇,"7"	
重庆长寿区万顺镇,"7"	
重庆长寿区八颗镇,"7"	
重庆长寿区城区,"8"	
重庆彭水县诸佛乡,"7"	
重庆永川区大安镇,"7"	
重庆永川区宝峰镇,"7"	
重庆永川区板桥镇,"7"	
重庆永川区三教镇,"7"	
重庆永川区金龙镇,"7"	
重庆永川区临江镇,"7"	
重庆永川区吉安镇,"7"	
重庆永川区红炉镇,"7"	
重庆彭水县岩东乡,"7"	
重庆永川区松溉镇,"7"	
重庆长寿区葛兰镇,"7"	
重庆永川区陈食镇,"7"	
重庆彭水县新田乡,"7"	
重庆永川区青峰镇,"7"	
重庆永川区双石镇,"7"	
重庆长寿区双龙镇,"7"	
重庆永川区仙龙镇,"7"	
重庆永川区永荣镇,"7"	
重庆永川区朱沱镇,"7"	
重庆永川区何埂镇,"7"	
重庆巫溪县凤凰镇,"7"	
重庆巫溪县宁厂镇,"7"	
重庆巫溪县上磺镇,"7"	
重庆永川区双竹镇,"7"	
重庆巫溪县朝阳洞乡,"7"	
重庆永川区城区,"8"	
重庆巫溪县文峰镇,"7"	
重庆巫溪县下堡镇,"7"	
重庆永川区五间镇,"7"	
重庆巫溪县峰灵乡,"7"	
重庆巫溪县花台乡,"7"	
重庆巫溪县大河乡,"7"	
重庆巫溪县蒲莲乡,"7"	
重庆巫溪县胜利乡,"7"	
重庆巫溪县双阳乡,"7"	
重庆巫溪县天星乡,"7"	
重庆永川区来苏镇,"7"	
重庆巫溪县天元乡,"7"	
重庆巫溪县通城乡,"7"	
重庆巫溪县古路镇,"7"	
重庆巫溪县鱼鳞乡,"7"	
重庆巫溪县土城乡,"7"	
重庆巫溪县长桂乡,"7"	
重庆巫溪县兰英乡,"7"	
重庆开州区九龙山镇,"7"	
重庆开州区大进镇,"7"	
重庆巫溪县县城内,"7"	
重庆巫溪县城厢镇,"7"	
重庆巫溪县徐家镇,"7"	
重庆开州区郭家镇,"7"	
重庆开州区高桥镇,"7"	
重庆开州区敦好镇,"7"	
重庆巫溪县尖山镇,"7"	
重庆开州区河堰镇,"7"	
重庆巫溪县菱角乡,"7"	
重庆开州区和谦镇,"7"	
重庆巫溪县塘坊乡,"7"	
重庆开州区临江镇,"7"	
重庆开州区厚坝镇,"7"	
重庆开州区渠口镇,"7"	
重庆开州区义和镇,"7"	
重庆开州区温泉镇,"7"	
重庆开州区南门镇,"7"	
重庆开州区南雅镇,"7"	
重庆开州区赵家镇,"7"	
重庆开州区镇安镇,"7"	
重庆开州区竹溪镇,"7"	
重庆开州区白桥乡,"7"	
重庆城口县龙田乡,"7"	
重庆巫溪县田坝乡,"7"	
重庆巫溪县中岗乡,"7"	
重庆开州区大德乡,"7"	
重庆巫溪县乌龙乡,"7"	
重庆开州区满月乡,"7"	
重庆开州区谭家乡,"7"	
重庆巫溪县中梁乡,"7"	
重庆开州区巫山镇,"7"	
重庆开州区天和乡,"7"	
重庆开州区五通乡,"7"	
重庆开州区大德镇,"7"	
重庆开州区紫水乡,"7"	
重庆开州区县城内,"7"	
重庆开州区关面乡,"7"	
重庆开州区谭家镇,"7"	
重庆开州区岳溪镇,"7"	
重庆开州区中和镇,"7"	
重庆开州区铁桥镇,"7"	
重庆忠县东溪镇,"7"	
重庆开州区白泉乡,"7"	
重庆忠县白石镇,"7"	
重庆忠县忠州镇,"7"	
重庆开州区长沙镇,"7"	
重庆忠县拔山镇,"7"	
重庆忠县复兴镇,"7"	
重庆忠县花桥镇,"7"	
重庆忠县马灌镇,"7"	
重庆忠县金鸡镇,"7"	
重庆开州区天和镇,"7"	
重庆开州区三汇口乡,"7"	
重庆忠县汝溪镇,"7"	
重庆忠县三汇镇,"7"	
重庆开州区麻柳乡,"7"	
重庆忠县双桂镇,"7"	
重庆忠县新生镇,"7"	
重庆忠县乌杨镇,"7"	
重庆忠县石黄镇,"7"	
重庆忠县野鹤镇,"7"	
重庆开州区白桥镇,"7"	
重庆忠县永丰镇,"7"	
重庆忠县官坝镇,"7"	
重庆开州区金峰镇,"7"	
重庆忠县黄金镇,"7"	
重庆忠县善广乡,"7"	
重庆忠县石子乡,"7"	
重庆忠县石宝镇,"7"	
重庆忠县兴峰乡,"7"	
重庆忠县县城内,"7"	
重庆云阳县云阳镇,"7"	
重庆忠县新立镇,"7"	
重庆云阳县故陵镇,"7"	
重庆云阳县黄石镇,"7"	
重庆云阳县龙角镇,"7"	
重庆云阳县江口镇,"7"	
重庆云阳县盘龙镇,"7"	
重庆忠县任家镇,"7"	
重庆云阳县农坝镇,"7"	
重庆云阳县路阳镇,"7"	
重庆云阳县南溪镇,"7"	
重庆云阳县渠马镇,"7"	
重庆忠县金声乡,"7"	
重庆云阳县平安镇,"7"	
重庆云阳县双土镇,"7"	
重庆忠县洋渡镇,"7"	
重庆云阳县沙市镇,"7"	
重庆云阳县洞鹿乡,"7"	
重庆云阳县凤鸣镇,"7"	
重庆忠县磨子乡,"7"	
重庆云阳县泥溪乡,"7"	
重庆云阳县龙洞乡,"7"	
重庆忠县涂井乡,"7"	
重庆云阳县巴阳镇,"7"	
重庆云阳县上坝乡,"7"	
重庆云阳县清水乡,"7"	
重庆开州区金峰乡,"7"	
重庆云阳县石门乡,"7"	
重庆云阳县人和镇,"7"	
重庆云阳县高阳镇,"7"	
重庆云阳县双龙乡,"7"	
重庆云阳县养鹿乡,"7"	
重庆云阳县外郎乡,"7"	
重庆云阳县新津乡,"7"	
重庆云阳县堰坪乡,"7"	
重庆云阳县水口乡,"7"	
重庆云阳县毛坝乡,"7"	
重庆南岸区内环以内,"10"	
重庆云阳县云硐乡,"7"	
重庆云阳县耀灵乡,"7"	
重庆云阳县县城内,"7"	
重庆云阳县票草乡,"7"	
重庆云阳县栖霞乡,"7"	
重庆云阳县红狮镇,"7"	
重庆南岸区鸡冠石镇,"7"	
重庆云阳县鱼泉镇,"7"	
重庆南岸区峡口镇,"7"	
重庆云阳县云安镇,"7"	
重庆云阳县桑坪镇,"7"	
重庆丰都县南天湖镇,"7"	
重庆丰都县高家镇,"7"	
重庆云阳县后叶乡,"7"	
重庆云阳县普安乡,"7"	
重庆丰都县董家镇,"7"	
重庆丰都县虎威镇,"7"	
重庆丰都县名山镇,"7"	
重庆南岸区茶园新区,"10"	
重庆丰都县三元镇,"7"	
重庆丰都县树人镇,"7"	
重庆丰都县武平镇,"7"	
重庆丰都县十直镇,"7"	
重庆丰都县兴义镇,"7"	
重庆丰都县双路镇,"7"	
重庆丰都县社坛镇,"7"	
重庆南岸区广阳镇,"7"	
重庆南岸区迎龙镇,"7"	
重庆丰都县太平坝乡,"7"	
重庆丰都县双龙场乡,"7"	
重庆丰都县保合乡,"7"	
重庆丰都县镇江镇,"7"	
重庆南岸区长生桥镇,"7"	
重庆丰都县都督乡,"7"	
重庆丰都县栗子乡,"7"	
重庆丰都县江池镇,"7"	
重庆丰都县三坝乡,"7"	
重庆丰都县许明寺镇,"7"	
重庆丰都县龙孔乡,"7"	
重庆九龙坡区白市驿镇,"7"	
重庆九龙坡区内环以内,"9"	
重庆丰都县县城内,"7"	
重庆丰都县包鸾镇,"7"	
重庆丰都县三建乡,"7"	
重庆九龙坡区铜罐驿镇,"7"	
重庆九龙坡区巴福镇,"7"	
重庆九龙坡区含谷镇,"7"	
重庆丰都县龙河镇,"7"	
重庆九龙坡区西彭镇,"7"	
重庆九龙坡区陶家镇,"7"	
重庆黔江区正阳镇,"7"	
重庆黔江区舟白镇,"7"	
重庆丰都县青龙乡,"7"	
重庆丰都县湛普镇,"7"	
重庆黔江区阿蓬江镇,"7"	
重庆黔江区小南海镇,"7"	
重庆丰都县崇兴乡,"7"	
重庆黔江区黄溪镇,"7"	
重庆九龙坡区金凤镇,"7"	
重庆黔江区鹅池镇,"7"	
重庆黔江区黑溪镇,"7"	
重庆黔江区邻鄂镇,"7"	
重庆黔江区黎水镇,"7"	
重庆丰都县暨龙乡,"7"	
重庆黔江区马喇镇,"7"	
重庆黔江区石家镇,"7"	
重庆九龙坡区走马镇,"7"	
重庆黔江区濯水镇,"7"	
重庆黔江区石会镇,"7"	
重庆丰都县仁沙乡,"7"	
重庆黔江区白石乡,"7"	
重庆黔江区白土乡,"7"	
重庆九龙坡区华岩镇,"9"	
重庆黔江区五里乡,"7"	
重庆黔江区杉岭乡,"7"	
重庆黔江区水田乡,"7"	
重庆黔江区冯家镇,"7"	
重庆黔江区新华乡,"7"	
重庆黔江区中塘乡,"7"	
重庆渝北区两路镇,"9"	
重庆渝中区全境,"9"	
重庆黔江区沙坝乡,"7"	
重庆九龙坡区石板镇,"7"	
重庆渝北区礼嘉镇,"7"	
重庆渝北区王家镇,"7"	
重庆黔江区金溪镇,"7"	
重庆渝北区茨竹镇,"7"	
重庆渝北区悦来镇,"7"	
重庆黔江区水市乡,"7"	
重庆渝北区古路镇,"7"	
重庆渝北区大盛镇,"7"	
重庆渝北区木耳镇,"7"	
重庆渝北区大塆镇,"7"	
重庆渝北区龙兴镇,"7"	
重庆黔江区太极乡,"7"	
重庆渝北区石船镇,"7"	
重庆黔江区金洞乡,"7"	
重庆黔江区蓬东乡,"7"	
重庆渝北区城区,"9"	
重庆秀山县中和镇,"7"	
重庆秀山县清溪场镇,"7"	
重庆渝北区玉峰山镇,"7"	
重庆渝北区兴隆镇,"7"	
重庆江津区四面山镇,"7"	
重庆江津区珞璜镇,"7"	
重庆江津区支坪镇,"7"	
重庆江津区白沙镇,"7"	
重庆江津区柏林镇,"7"	
